label,kv_len,batch_size,num_qo_heads,num_kv_heads,head_dim,page_size,NUM_STAGES_SMEM,TILE_SIZE_PER_BDX,VEC_SIZE,BDX,BDY,BDZ,KV_TILE_TOKENS,ms,tflops,gb_per_s_est
[experiment] llama3_8b_tile_size_per_bdx_5,1792,8,32,8,128,16,2,5,8,16,4,2,40,0.07992,2.939,734.7
[experiment] llama3_8b_tile_size_per_bdx_5,1920,8,32,8,128,16,2,5,8,16,4,2,40,0.0837,3.007,751.7
[experiment] llama3_8b_tile_size_per_bdx_5,2048,8,32,8,128,16,2,5,8,16,4,2,40,0.08914,3.011,752.8
[experiment] llama3_8b_tile_size_per_bdx_5,2176,8,32,8,128,16,2,5,8,16,4,2,40,0.09481,3.008,752.0
[experiment] llama3_8b_tile_size_per_bdx_5,2304,8,32,8,128,16,2,5,8,16,4,2,40,0.09792,3.084,771.0
[experiment] llama3_8b_tile_size_per_bdx_5,2432,8,32,8,128,16,2,5,8,16,4,2,40,0.10401,3.065,766.2
[experiment] llama3_8b_tile_size_per_bdx_5,2560,8,32,8,128,16,2,5,8,16,4,2,40,0.10788,3.11,777.6
[experiment] llama3_8b_tile_size_per_bdx_5,2688,8,32,8,128,16,2,5,8,16,4,2,40,0.11296,3.119,779.7
[experiment] llama3_8b_tile_size_per_bdx_5,2816,8,32,8,128,16,2,5,8,16,4,2,40,0.11838,3.118,779.5
[experiment] llama3_8b_tile_size_per_bdx_5,2944,8,32,8,128,16,2,5,8,16,4,2,40,0.12144,3.177,794.4
[experiment] llama3_8b_tile_size_per_bdx_5,3072,8,32,8,128,16,2,5,8,16,4,2,40,0.12702,3.17,792.5
[experiment] llama3_8b_tile_size_per_bdx_5,3200,8,32,8,128,16,2,5,8,16,4,2,40,0.13151,3.189,797.3
[experiment] llama3_8b_tile_size_per_bdx_5,3328,8,32,8,128,16,2,5,8,16,4,2,40,0.1371,3.182,795.4
[experiment] llama3_8b_tile_size_per_bdx_5,3456,8,32,8,128,16,2,5,8,16,4,2,40,0.14198,3.19,797.6
[experiment] llama3_8b_tile_size_per_bdx_5,3584,8,32,8,128,16,2,5,8,16,4,2,40,0.14586,3.221,805.2
[experiment] llama3_8b_tile_size_per_bdx_5,3712,8,32,8,128,16,2,5,8,16,4,2,40,0.15153,3.211,802.7
[experiment] llama3_8b_tile_size_per_bdx_5,3840,8,32,8,128,16,2,5,8,16,4,2,40,0.15583,3.23,807.5
[experiment] llama3_8b_tile_size_per_bdx_5,3968,8,32,8,128,16,2,5,8,16,4,2,40,0.16113,3.228,806.9
[experiment] llama3_8b_tile_size_per_bdx_5,4096,8,32,8,128,16,2,5,8,16,4,2,40,0.16676,3.219,804.9
[experiment] llama3_8b_tile_size_per_bdx_5,4224,8,32,8,128,16,2,5,8,16,4,2,40,0.16958,3.265,816.2
[experiment] llama3_8b_tile_size_per_bdx_5,4352,8,32,8,128,16,2,5,8,16,4,2,40,0.17496,3.26,815.1
[experiment] llama3_8b_tile_size_per_bdx_5,4480,8,32,8,128,16,2,5,8,16,4,2,40,0.17852,3.289,822.3
[experiment] llama3_8b_tile_size_per_bdx_5,4608,8,32,8,128,16,2,5,8,16,4,2,40,0.18436,3.276,819.0
[experiment] llama3_8b_tile_size_per_bdx_5,4736,8,32,8,128,16,2,5,8,16,4,2,40,0.18998,3.268,816.9
[experiment] llama3_8b_tile_size_per_bdx_5,4864,8,32,8,128,16,2,5,8,16,4,2,40,0.19436,3.28,820.0
[experiment] llama3_8b_tile_size_per_bdx_5,4992,8,32,8,128,16,2,5,8,16,4,2,40,0.19955,3.279,819.7
[experiment] llama3_8b_tile_size_per_bdx_5,5120,8,32,8,128,16,2,5,8,16,4,2,40,0.20372,3.294,823.5
[experiment] llama3_8b_tile_size_per_bdx_5,5248,8,32,8,128,16,2,5,8,16,4,2,40,0.2079,3.309,827.2
[experiment] llama3_8b_tile_size_per_bdx_5,5376,8,32,8,128,16,2,5,8,16,4,2,40,0.214,3.293,823.2
[experiment] llama3_8b_tile_size_per_bdx_5,5504,8,32,8,128,16,2,5,8,16,4,2,40,0.21824,3.306,826.4
[experiment] llama3_8b_tile_size_per_bdx_5,5632,8,32,8,128,16,2,5,8,16,4,2,40,0.22424,3.292,823.0
[experiment] llama3_8b_tile_size_per_bdx_5,5760,8,32,8,128,16,2,5,8,16,4,2,40,0.22807,3.31,827.6
[experiment] llama3_8b_tile_size_per_bdx_5,5888,8,32,8,128,16,2,5,8,16,4,2,40,0.233,3.312,828.1
[experiment] llama3_8b_tile_size_per_bdx_5,6016,8,32,8,128,16,2,5,8,16,4,2,40,0.23949,3.293,823.1
[experiment] llama3_8b_tile_size_per_bdx_5,6144,8,32,8,128,16,2,5,8,16,4,2,40,0.24342,3.308,827.1
[experiment] llama3_8b_tile_size_per_bdx_5,6272,8,32,8,128,16,2,5,8,16,4,2,40,0.24802,3.315,828.7
[experiment] llama3_8b_tile_size_per_bdx_5,6400,8,32,8,128,16,2,5,8,16,4,2,40,0.25218,3.326,831.6
[experiment] llama3_8b_tile_size_per_bdx_5,6528,8,32,8,128,16,2,5,8,16,4,2,40,0.25735,3.325,831.2
[experiment] llama3_8b_tile_size_per_bdx_5,6656,8,32,8,128,16,2,5,8,16,4,2,40,0.26274,3.32,830.1
[experiment] llama3_8b_tile_size_per_bdx_5,6784,8,32,8,128,16,2,5,8,16,4,2,40,0.26579,3.345,836.4
[experiment] llama3_8b_tile_size_per_bdx_5,6912,8,32,8,128,16,2,5,8,16,4,2,40,0.27272,3.322,830.5
[experiment] llama3_8b_tile_size_per_bdx_5,7040,8,32,8,128,16,2,5,8,16,4,2,40,0.27521,3.353,838.2
[experiment] llama3_8b_tile_size_per_bdx_5,7168,8,32,8,128,16,2,5,8,16,4,2,40,0.28123,3.341,835.2
[experiment] llama3_8b_tile_size_per_bdx_5,7296,8,32,8,128,16,2,5,8,16,4,2,40,0.28734,3.328,832.0
[experiment] llama3_8b_tile_size_per_bdx_5,7424,8,32,8,128,16,2,5,8,16,4,2,40,0.2901,3.354,838.6
[experiment] llama3_8b_tile_size_per_bdx_5,7552,8,32,8,128,16,2,5,8,16,4,2,40,0.2978,3.324,831.0
[experiment] llama3_8b_tile_size_per_bdx_5,7680,8,32,8,128,16,2,5,8,16,4,2,40,0.29982,3.357,839.4
[experiment] llama3_8b_tile_size_per_bdx_5,7808,8,32,8,128,16,2,5,8,16,4,2,40,0.30496,3.356,839.0
[experiment] llama3_8b_tile_size_per_bdx_5,7936,8,32,8,128,16,2,5,8,16,4,2,40,0.31142,3.34,835.0
[experiment] llama3_8b_tile_size_per_bdx_5,8064,8,32,8,128,16,2,5,8,16,4,2,40,0.31543,3.351,837.7
[experiment] llama3_8b_tile_size_per_bdx_5,8192,8,32,8,128,16,2,5,8,16,4,2,40,0.32137,3.341,835.3
[experiment] llama3_70b_tile_size_per_bdx_5,128,8,64,8,128,16,2,5,8,16,8,1,40,0.03826,0.877,109.6
[experiment] llama3_70b_tile_size_per_bdx_5,256,8,64,8,128,16,2,5,8,16,8,1,40,0.04637,1.447,180.9
[experiment] llama3_70b_tile_size_per_bdx_5,384,8,64,8,128,16,2,5,8,16,8,1,40,0.04612,2.182,272.8
[experiment] llama3_70b_tile_size_per_bdx_5,512,8,64,8,128,16,2,5,8,16,8,1,40,0.04619,2.906,363.3
[experiment] llama3_70b_tile_size_per_bdx_5,640,8,64,8,128,16,2,5,8,16,8,1,40,0.04714,3.559,444.9
[experiment] llama3_70b_tile_size_per_bdx_5,768,8,64,8,128,16,2,5,8,16,8,1,40,0.05127,3.927,490.9
[experiment] llama3_70b_tile_size_per_bdx_5,896,8,64,8,128,16,2,5,8,16,8,1,40,0.05885,3.991,498.9
[experiment] llama3_70b_tile_size_per_bdx_5,1024,8,64,8,128,16,2,5,8,16,8,1,40,0.0655,4.098,512.2
[experiment] llama3_70b_tile_size_per_bdx_5,1152,8,64,8,128,16,2,5,8,16,8,1,40,0.07179,4.207,525.9
[experiment] llama3_70b_tile_size_per_bdx_5,1280,8,64,8,128,16,2,5,8,16,8,1,40,0.07385,4.543,567.9
[experiment] llama3_70b_tile_size_per_bdx_5,1408,8,64,8,128,16,2,5,8,16,8,1,40,0.08061,4.579,572.3
[experiment] llama3_70b_tile_size_per_bdx_5,1536,8,64,8,128,16,2,5,8,16,8,1,40,0.08782,4.585,573.1
[experiment] llama3_70b_tile_size_per_bdx_5,1664,8,64,8,128,16,2,5,8,16,8,1,40,0.09618,4.535,566.9
[experiment] llama3_70b_tile_size_per_bdx_5,1792,8,64,8,128,16,2,5,8,16,8,1,40,0.10374,4.528,566.0
[experiment] llama3_70b_tile_size_per_bdx_5,1920,8,64,8,128,16,2,5,8,16,8,1,40,0.10399,4.84,605.0
[experiment] llama3_70b_tile_size_per_bdx_5,2048,8,64,8,128,16,2,5,8,16,8,1,40,0.11161,4.81,601.3
[experiment] llama3_70b_tile_size_per_bdx_5,2176,8,64,8,128,16,2,5,8,16,8,1,40,0.11951,4.773,596.6
[experiment] llama3_70b_tile_size_per_bdx_5,2304,8,64,8,128,16,2,5,8,16,8,1,40,0.12739,4.741,592.6
[experiment] llama3_70b_tile_size_per_bdx_5,2432,8,64,8,128,16,2,5,8,16,8,1,40,0.13211,4.826,603.2
[experiment] llama3_70b_tile_size_per_bdx_5,2560,8,64,8,128,16,2,5,8,16,8,1,40,0.13338,5.031,628.9
[experiment] llama3_70b_tile_size_per_bdx_5,2688,8,64,8,128,16,2,5,8,16,8,1,40,0.13968,5.045,630.6
[experiment] llama3_70b_tile_size_per_bdx_5,2816,8,64,8,128,16,2,5,8,16,8,1,40,0.14774,4.997,624.6
[experiment] llama3_70b_tile_size_per_bdx_5,2944,8,64,8,128,16,2,5,8,16,8,1,40,0.15404,5.01,626.3
[experiment] llama3_70b_tile_size_per_bdx_5,3072,8,64,8,128,16,2,5,8,16,8,1,40,0.16166,4.982,622.7
[experiment] llama3_70b_tile_size_per_bdx_5,3200,8,64,8,128,16,2,5,8,16,8,1,40,0.16105,5.209,651.1
[experiment] llama3_70b_tile_size_per_bdx_5,3328,8,64,8,128,16,2,5,8,16,8,1,40,0.16801,5.193,649.1
[experiment] llama3_70b_tile_size_per_bdx_5,3456,8,64,8,128,16,2,5,8,16,8,1,40,0.17586,5.152,644.0
[experiment] llama3_70b_tile_size_per_bdx_5,3584,8,64,8,128,16,2,5,8,16,8,1,40,0.18993,4.947,618.3
[experiment] llama3_70b_tile_size_per_bdx_5,3712,8,64,8,128,16,2,5,8,16,8,1,40,0.18893,5.15,643.8
[experiment] llama3_70b_tile_size_per_bdx_5,3840,8,64,8,128,16,2,5,8,16,8,1,40,0.18997,5.299,662.4
[experiment] llama3_70b_tile_size_per_bdx_5,3968,8,64,8,128,16,2,5,8,16,8,1,40,0.19719,5.275,659.4
[experiment] llama3_70b_tile_size_per_bdx_5,4096,8,64,8,128,16,2,5,8,16,8,1,40,0.20716,5.183,647.9
[experiment] llama3_70b_tile_size_per_bdx_5,4224,8,64,8,128,16,2,5,8,16,8,1,40,0.22105,5.009,626.2
[experiment] llama3_70b_tile_size_per_bdx_5,4352,8,64,8,128,16,2,5,8,16,8,1,40,0.22402,5.093,636.6
[experiment] llama3_70b_tile_size_per_bdx_5,4480,8,64,8,128,16,2,5,8,16,8,1,40,0.22253,5.277,659.7
[experiment] llama3_70b_tile_size_per_bdx_5,4608,8,64,8,128,16,2,5,8,16,8,1,40,0.23101,5.229,653.6
[experiment] llama3_70b_tile_size_per_bdx_5,4736,8,64,8,128,16,2,5,8,16,8,1,40,0.2382,5.212,651.5
[experiment] llama3_70b_tile_size_per_bdx_5,4864,8,64,8,128,16,2,5,8,16,8,1,40,0.251,5.08,635.0
[experiment] llama3_70b_tile_size_per_bdx_5,4992,8,64,8,128,16,2,5,8,16,8,1,40,0.26354,4.965,620.7
[experiment] llama3_70b_tile_size_per_bdx_5,5120,8,64,8,128,16,2,5,8,16,8,1,40,0.2654,5.057,632.2
[experiment] llama3_70b_tile_size_per_bdx_5,5248,8,64,8,128,16,2,5,8,16,8,1,40,0.27145,5.068,633.5
[experiment] llama3_70b_tile_size_per_bdx_5,5376,8,64,8,128,16,2,5,8,16,8,1,40,0.27522,5.121,640.1
[experiment] llama3_70b_tile_size_per_bdx_5,5504,8,64,8,128,16,2,5,8,16,8,1,40,0.28017,5.15,643.7
[experiment] llama3_70b_tile_size_per_bdx_5,5632,8,64,8,128,16,2,5,8,16,8,1,40,0.28906,5.107,638.4
[experiment] llama3_70b_tile_size_per_bdx_5,5760,8,64,8,128,16,2,5,8,16,8,1,40,0.28987,5.209,651.1
[experiment] llama3_70b_tile_size_per_bdx_5,5888,8,64,8,128,16,2,5,8,16,8,1,40,0.3018,5.114,639.3
[experiment] llama3_70b_tile_size_per_bdx_5,6016,8,64,8,128,16,2,5,8,16,8,1,40,0.31486,5.009,626.1
[experiment] llama3_70b_tile_size_per_bdx_5,6144,8,64,8,128,16,2,5,8,16,8,1,40,0.32142,5.011,626.4
[experiment] llama3_70b_tile_size_per_bdx_5,6272,8,64,8,128,16,2,5,8,16,8,1,40,0.32843,5.006,625.8
[experiment] llama3_70b_tile_size_per_bdx_5,6400,8,64,8,128,16,2,5,8,16,8,1,40,0.32826,5.111,638.9
[experiment] llama3_70b_tile_size_per_bdx_5,6528,8,64,8,128,16,2,5,8,16,8,1,40,0.33193,5.156,644.4
[experiment] llama3_70b_tile_size_per_bdx_5,6656,8,64,8,128,16,2,5,8,16,8,1,40,0.33952,5.139,642.4
[experiment] llama3_70b_tile_size_per_bdx_5,6784,8,64,8,128,16,2,5,8,16,8,1,40,0.34812,5.109,638.6
[experiment] llama3_70b_tile_size_per_bdx_5,6912,8,64,8,128,16,2,5,8,16,8,1,40,0.3579,5.063,632.8
[experiment] llama3_70b_tile_size_per_bdx_5,7040,8,64,8,128,16,2,5,8,16,8,1,40,0.36561,5.048,631.0
[experiment] llama3_70b_tile_size_per_bdx_5,7168,8,64,8,128,16,2,5,8,16,8,1,40,0.36669,5.124,640.5
[experiment] llama3_70b_tile_size_per_bdx_5,7296,8,64,8,128,16,2,5,8,16,8,1,40,0.38428,4.977,622.1
[experiment] llama3_70b_tile_size_per_bdx_5,7424,8,64,8,128,16,2,5,8,16,8,1,40,0.39202,4.964,620.6
[experiment] llama3_70b_tile_size_per_bdx_5,7552,8,64,8,128,16,2,5,8,16,8,1,40,0.39111,5.062,632.7
[experiment] llama3_70b_tile_size_per_bdx_5,7680,8,64,8,128,16,2,5,8,16,8,1,40,0.40521,4.968,621.1
[experiment] llama3_70b_tile_size_per_bdx_5,7808,8,64,8,128,16,2,5,8,16,8,1,40,0.40626,5.038,629.8
[experiment] llama3_70b_tile_size_per_bdx_5,7936,8,64,8,128,16,2,5,8,16,8,1,40,0.41079,5.064,633.0
[experiment] llama3_70b_tile_size_per_bdx_5,8064,8,64,8,128,16,2,5,8,16,8,1,40,0.42089,5.022,627.8
[experiment] llama3_70b_tile_size_per_bdx_5,8192,8,64,8,128,16,2,5,8,16,8,1,40,0.43662,4.918,614.8
[experiment] llama3_8b_tile_size_per_bdx_6,128,8,32,8,128,16,2,6,8,16,4,2,48,0.03875,0.433,108.2
[experiment] llama3_8b_tile_size_per_bdx_6,256,8,32,8,128,16,2,6,8,16,4,2,48,0.03762,0.892,223.0
[experiment] llama3_8b_tile_size_per_bdx_6,384,8,32,8,128,16,2,6,8,16,4,2,48,0.03786,1.329,332.3
[experiment] llama3_8b_tile_size_per_bdx_6,512,8,32,8,128,16,2,6,8,16,4,2,48,0.03804,1.764,441.0
[experiment] llama3_8b_tile_size_per_bdx_6,640,8,32,8,128,16,2,6,8,16,4,2,48,0.03781,2.218,554.6
[experiment] llama3_8b_tile_size_per_bdx_6,768,8,32,8,128,16,2,6,8,16,4,2,48,0.03705,2.717,679.3
[experiment] llama3_8b_tile_size_per_bdx_6,896,8,32,8,128,16,2,6,8,16,4,2,48,0.04162,2.822,705.4
[experiment] llama3_8b_tile_size_per_bdx_6,1024,8,32,8,128,16,2,6,8,16,4,2,48,0.04537,2.958,739.6
[experiment] llama3_8b_tile_size_per_bdx_6,1152,8,32,8,128,16,2,6,8,16,4,2,48,0.04944,3.054,763.6
[experiment] llama3_8b_tile_size_per_bdx_6,1280,8,32,8,128,16,2,6,8,16,4,2,48,0.05506,3.047,761.8
[experiment] llama3_8b_tile_size_per_bdx_6,1408,8,32,8,128,16,2,6,8,16,4,2,48,0.05998,3.077,769.2
[experiment] llama3_8b_tile_size_per_bdx_6,1536,8,32,8,128,16,2,6,8,16,4,2,48,0.06464,3.115,778.6
[experiment] llama3_8b_tile_size_per_bdx_6,1664,8,32,8,128,16,2,6,8,16,4,2,48,0.06989,3.121,780.2
[experiment] llama3_8b_tile_size_per_bdx_6,1792,8,32,8,128,16,2,6,8,16,4,2,48,0.0744,3.157,789.3
[experiment] llama3_8b_tile_size_per_bdx_6,1920,8,32,8,128,16,2,6,8,16,4,2,48,0.0783,3.214,803.5
[experiment] llama3_8b_tile_size_per_bdx_6,2048,8,32,8,128,16,2,6,8,16,4,2,48,0.08367,3.208,802.1
[experiment] llama3_8b_tile_size_per_bdx_6,2176,8,32,8,128,16,2,6,8,16,4,2,48,0.08885,3.21,802.5
[experiment] llama3_8b_tile_size_per_bdx_6,2304,8,32,8,128,16,2,6,8,16,4,2,48,0.09289,3.251,812.8
[experiment] llama3_8b_tile_size_per_bdx_6,2432,8,32,8,128,16,2,6,8,16,4,2,48,0.09914,3.215,803.8
[experiment] llama3_8b_tile_size_per_bdx_6,2560,8,32,8,128,16,2,6,8,16,4,2,48,0.10329,3.249,812.1
[experiment] llama3_8b_tile_size_per_bdx_6,2688,8,32,8,128,16,2,6,8,16,4,2,48,0.10623,3.316,829.1
[experiment] llama3_8b_tile_size_per_bdx_6,2816,8,32,8,128,16,2,6,8,16,4,2,48,0.11239,3.284,821.0
[experiment] llama3_8b_tile_size_per_bdx_6,2944,8,32,8,128,16,2,6,8,16,4,2,48,0.11765,3.28,820.0
[experiment] llama3_8b_tile_size_per_bdx_6,3072,8,32,8,128,16,2,6,8,16,4,2,48,0.12162,3.311,827.7
[experiment] llama3_8b_tile_size_per_bdx_6,3200,8,32,8,128,16,2,6,8,16,4,2,48,0.12811,3.274,818.5
[experiment] llama3_8b_tile_size_per_bdx_6,3328,8,32,8,128,16,2,6,8,16,4,2,48,0.1314,3.32,829.9
[experiment] llama3_8b_tile_size_per_bdx_6,3456,8,32,8,128,16,2,6,8,16,4,2,48,0.13518,3.351,837.7
[experiment] llama3_8b_tile_size_per_bdx_6,3584,8,32,8,128,16,2,6,8,16,4,2,48,0.14156,3.318,829.6
[experiment] llama3_8b_tile_size_per_bdx_6,3712,8,32,8,128,16,2,6,8,16,4,2,48,0.14549,3.344,836.0
[experiment] llama3_8b_tile_size_per_bdx_6,3840,8,32,8,128,16,2,6,8,16,4,2,48,0.15021,3.351,837.7
[experiment] llama3_8b_tile_size_per_bdx_6,3968,8,32,8,128,16,2,6,8,16,4,2,48,0.15578,3.339,834.7
[experiment] llama3_8b_tile_size_per_bdx_6,4096,8,32,8,128,16,2,6,8,16,4,2,48,0.15957,3.365,841.1
[experiment] llama3_8b_tile_size_per_bdx_6,4224,8,32,8,128,16,2,6,8,16,4,2,48,0.16405,3.375,843.7
[experiment] llama3_8b_tile_size_per_bdx_6,4352,8,32,8,128,16,2,6,8,16,4,2,48,0.16849,3.386,846.4
[experiment] llama3_8b_tile_size_per_bdx_6,4480,8,32,8,128,16,2,6,8,16,4,2,48,0.17567,3.343,835.7
[experiment] llama3_8b_tile_size_per_bdx_6,4608,8,32,8,128,16,2,6,8,16,4,2,48,0.17965,3.362,840.5
[experiment] llama3_8b_tile_size_per_bdx_6,4736,8,32,8,128,16,2,6,8,16,4,2,48,0.1849,3.357,839.3
[experiment] llama3_8b_tile_size_per_bdx_6,4864,8,32,8,128,16,2,6,8,16,4,2,48,0.1883,3.386,846.4
[experiment] llama3_8b_tile_size_per_bdx_6,4992,8,32,8,128,16,2,6,8,16,4,2,48,0.19163,3.414,853.6
[experiment] llama3_8b_tile_size_per_bdx_6,5120,8,32,8,128,16,2,6,8,16,4,2,48,0.19801,3.389,847.3
[experiment] llama3_8b_tile_size_per_bdx_6,5248,8,32,8,128,16,2,6,8,16,4,2,48,0.20294,3.389,847.4
[experiment] llama3_8b_tile_size_per_bdx_6,5376,8,32,8,128,16,2,6,8,16,4,2,48,0.20869,3.376,844.1
[experiment] llama3_8b_tile_size_per_bdx_6,5504,8,32,8,128,16,2,6,8,16,4,2,48,0.21149,3.411,852.8
[experiment] llama3_8b_tile_size_per_bdx_6,5632,8,32,8,128,16,2,6,8,16,4,2,48,0.21667,3.407,851.8
[experiment] llama3_8b_tile_size_per_bdx_6,5760,8,32,8,128,16,2,6,8,16,4,2,48,0.22084,3.419,854.7
[experiment] llama3_8b_tile_size_per_bdx_6,5888,8,32,8,128,16,2,6,8,16,4,2,48,0.22658,3.406,851.5
[experiment] llama3_8b_tile_size_per_bdx_6,6016,8,32,8,128,16,2,6,8,16,4,2,48,0.23014,3.426,856.6
[experiment] llama3_8b_tile_size_per_bdx_6,6144,8,32,8,128,16,2,6,8,16,4,2,48,0.23653,3.405,851.2
[experiment] llama3_8b_tile_size_per_bdx_6,6272,8,32,8,128,16,2,6,8,16,4,2,48,0.2401,3.424,856.0
[experiment] llama3_8b_tile_size_per_bdx_6,6400,8,32,8,128,16,2,6,8,16,4,2,48,0.24575,3.414,853.4
[experiment] llama3_8b_tile_size_per_bdx_6,6528,8,32,8,128,16,2,6,8,16,4,2,48,0.24844,3.444,861.0
[experiment] llama3_8b_tile_size_per_bdx_6,6656,8,32,8,128,16,2,6,8,16,4,2,48,0.25469,3.425,856.3
[experiment] llama3_8b_tile_size_per_bdx_6,6784,8,32,8,128,16,2,6,8,16,4,2,48,0.25971,3.424,856.0
[experiment] llama3_8b_tile_size_per_bdx_6,6912,8,32,8,128,16,2,6,8,16,4,2,48,0.26609,3.405,851.2
[experiment] llama3_8b_tile_size_per_bdx_6,7040,8,32,8,128,16,2,6,8,16,4,2,48,0.26883,3.432,858.1
[experiment] llama3_8b_tile_size_per_bdx_6,7168,8,32,8,128,16,2,6,8,16,4,2,48,0.27602,3.404,850.9
[experiment] llama3_8b_tile_size_per_bdx_6,7296,8,32,8,128,16,2,6,8,16,4,2,48,0.27862,3.432,858.1
[experiment] llama3_8b_tile_size_per_bdx_6,7424,8,32,8,128,16,2,6,8,16,4,2,48,0.28214,3.449,862.2
[experiment] llama3_8b_tile_size_per_bdx_6,7552,8,32,8,128,16,2,6,8,16,4,2,48,0.28837,3.433,858.1
[experiment] llama3_8b_tile_size_per_bdx_6,7680,8,32,8,128,16,2,6,8,16,4,2,48,0.29422,3.421,855.3
[experiment] llama3_8b_tile_size_per_bdx_6,7808,8,32,8,128,16,2,6,8,16,4,2,48,0.2999,3.413,853.1
[experiment] llama3_8b_tile_size_per_bdx_6,7936,8,32,8,128,16,2,6,8,16,4,2,48,0.30199,3.444,861.1
[experiment] llama3_8b_tile_size_per_bdx_6,8064,8,32,8,128,16,2,6,8,16,4,2,48,0.30791,3.433,858.2
[experiment] llama3_8b_tile_size_per_bdx_6,8192,8,32,8,128,16,2,6,8,16,4,2,48,0.31068,3.456,864.0
[experiment] llama3_70b_tile_size_per_bdx_6,128,8,64,8,128,16,2,6,8,16,8,1,48,0.03734,0.899,112.3
[experiment] llama3_70b_tile_size_per_bdx_6,256,8,64,8,128,16,2,6,8,16,8,1,48,0.03756,1.787,223.3
[experiment] llama3_70b_tile_size_per_bdx_6,384,8,64,8,128,16,2,6,8,16,8,1,48,0.04203,2.395,299.4
[experiment] llama3_70b_tile_size_per_bdx_6,512,8,64,8,128,16,2,6,8,16,8,1,48,0.056,2.397,299.6
[experiment] llama3_70b_tile_size_per_bdx_6,640,8,64,8,128,16,2,6,8,16,8,1,48,0.06857,2.447,305.8
[experiment] llama3_70b_tile_size_per_bdx_6,768,8,64,8,128,16,2,6,8,16,8,1,48,0.07763,2.593,324.2
[experiment] llama3_70b_tile_size_per_bdx_6,896,8,64,8,128,16,2,6,8,16,8,1,48,0.09115,2.577,322.1
[experiment] llama3_70b_tile_size_per_bdx_6,1024,8,64,8,128,16,2,6,8,16,8,1,48,0.09952,2.697,337.2
[experiment] llama3_70b_tile_size_per_bdx_6,1152,8,64,8,128,16,2,6,8,16,8,1,48,0.10796,2.797,349.7
[experiment] llama3_70b_tile_size_per_bdx_6,1280,8,64,8,128,16,2,6,8,16,8,1,48,0.12087,2.776,347.0
[experiment] llama3_70b_tile_size_per_bdx_6,1408,8,64,8,128,16,2,6,8,16,8,1,48,0.1279,2.886,360.7
[experiment] llama3_70b_tile_size_per_bdx_6,1536,8,64,8,128,16,2,6,8,16,8,1,48,0.13025,3.091,386.4
[experiment] llama3_70b_tile_size_per_bdx_6,1664,8,64,8,128,16,2,6,8,16,8,1,48,0.14201,3.072,383.9
[experiment] llama3_70b_tile_size_per_bdx_6,1792,8,64,8,128,16,2,6,8,16,8,1,48,0.15434,3.044,380.5
[experiment] llama3_70b_tile_size_per_bdx_6,1920,8,64,8,128,16,2,6,8,16,8,1,48,0.16132,3.12,390.0
[experiment] llama3_70b_tile_size_per_bdx_6,2048,8,64,8,128,16,2,6,8,16,8,1,48,0.17224,3.117,389.6
[experiment] llama3_70b_tile_size_per_bdx_6,2176,8,64,8,128,16,2,6,8,16,8,1,48,0.1864,3.06,382.5
[experiment] llama3_70b_tile_size_per_bdx_6,2304,8,64,8,128,16,2,6,8,16,8,1,48,0.19445,3.106,388.3
[experiment] llama3_70b_tile_size_per_bdx_6,2432,8,64,8,128,16,2,6,8,16,8,1,48,0.20656,3.087,385.8
[experiment] llama3_70b_tile_size_per_bdx_6,2560,8,64,8,128,16,2,6,8,16,8,1,48,0.21759,3.084,385.5
[experiment] llama3_70b_tile_size_per_bdx_6,2688,8,64,8,128,16,2,6,8,16,8,1,48,0.2273,3.1,387.5
[experiment] llama3_70b_tile_size_per_bdx_6,2816,8,64,8,128,16,2,6,8,16,8,1,48,0.23941,3.083,385.4
[experiment] llama3_70b_tile_size_per_bdx_6,2944,8,64,8,128,16,2,6,8,16,8,1,48,0.25122,3.072,384.0
[experiment] llama3_70b_tile_size_per_bdx_6,3072,8,64,8,128,16,2,6,8,16,8,1,48,0.25973,3.101,387.6
[experiment] llama3_70b_tile_size_per_bdx_6,3200,8,64,8,128,16,2,6,8,16,8,1,48,0.27119,3.093,386.7
[experiment] llama3_70b_tile_size_per_bdx_6,3328,8,64,8,128,16,2,6,8,16,8,1,48,0.28353,3.077,384.6
[experiment] llama3_70b_tile_size_per_bdx_6,3456,8,64,8,128,16,2,6,8,16,8,1,48,0.29228,3.1,387.5
[experiment] llama3_70b_tile_size_per_bdx_6,3584,8,64,8,128,16,2,6,8,16,8,1,48,0.30279,3.103,387.9
[experiment] llama3_70b_tile_size_per_bdx_6,3712,8,64,8,128,16,2,6,8,16,8,1,48,0.31404,3.099,387.3
[experiment] llama3_70b_tile_size_per_bdx_6,3840,8,64,8,128,16,2,6,8,16,8,1,48,0.32323,3.114,389.3
[experiment] llama3_70b_tile_size_per_bdx_6,3968,8,64,8,128,16,2,6,8,16,8,1,48,0.33595,3.096,387.0
[experiment] llama3_70b_tile_size_per_bdx_6,4096,8,64,8,128,16,2,6,8,16,8,1,48,0.34809,3.085,385.6
[experiment] llama3_70b_tile_size_per_bdx_6,4224,8,64,8,128,16,2,6,8,16,8,1,48,0.35484,3.121,390.1
[experiment] llama3_70b_tile_size_per_bdx_6,4352,8,64,8,128,16,2,6,8,16,8,1,48,0.36846,3.096,387.0
